timestamp,api_key,ip,endpoint,status,response_time_ms,traffic_type
2026-02-11 12:44:17.271982,abe2cbd8-0fe1-4949-a5fa-d8601bfb502a,192.168.1.3,/login,SUCCESS,314,NORMAL
2026-02-11 12:44:17.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.133,/getProfile,SUCCESS,74,BOT
2026-02-11 12:44:18.271982,2fdaa25f-1b02-470b-a8c0-a8312b46d374,192.168.1.15,/updateProfile,SUCCESS,292,NORMAL
2026-02-11 12:44:18.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.222,/getData,FAIL,104,BOT
2026-02-11 12:44:18.271982,fd38ce38-3656-41c9-9ec0-b0e808c3ae80,192.168.1.20,/downloadReport,SUCCESS,206,NORMAL
2026-02-11 12:44:18.271982,39b23431-0983-4227-ab7e-deb0fc8b3c7b,192.168.1.9,/getProfile,SUCCESS,200,NORMAL
2026-02-11 12:44:18.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.143,/config,FAIL,80,BOT
2026-02-11 12:44:18.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.192,/debug,SUCCESS,70,BOT
2026-02-11 12:44:18.271982,2975c29e-e0ac-4ba3-8118-915876444660,192.168.1.17,/getProfile,SUCCESS,289,NORMAL
2026-02-11 12:44:18.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.133,/login,SUCCESS,52,BOT
2026-02-11 12:44:19.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.208,/debug,FAIL,107,BOT
2026-02-11 12:44:19.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.34,/getProfile,FAIL,123,BOT
2026-02-11 12:44:19.271982,d2187ed8-059d-4a49-aa29-5b49db01452b,192.168.1.1,/login,SUCCESS,137,NORMAL
2026-02-11 12:44:19.271982,7d8b83ce-814a-4c96-b9bd-ee22f0094048,192.168.1.17,/downloadReport,SUCCESS,407,NORMAL
2026-02-11 12:44:19.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.222,/updateProfile,SUCCESS,118,BOT
2026-02-11 12:44:19.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.208,/config,FAIL,76,BOT
2026-02-11 12:44:20.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.34,/getProfile,FAIL,84,BOT
2026-02-11 12:44:20.271982,ce49750e-bbf7-4a8e-a210-838da9fa2031,192.168.1.12,/getData,SUCCESS,329,NORMAL
2026-02-11 12:44:20.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.133,/debug,FAIL,86,BOT
2026-02-11 12:44:20.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.192,/updateProfile,SUCCESS,55,BOT
2026-02-11 12:44:20.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.159,/internal,SUCCESS,69,BOT
2026-02-11 12:44:20.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.2,/internal,SUCCESS,141,BOT
2026-02-11 12:44:20.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.192,/getProfile,FAIL,152,BOT
2026-02-11 12:44:21.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.143,/admin,SUCCESS,101,BOT
2026-02-11 12:44:21.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.192,/admin,SUCCESS,109,BOT
2026-02-11 12:44:21.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.111,/internal,SUCCESS,128,BOT
2026-02-11 12:44:21.271982,fdeb5cca-9cf9-49f8-993e-4266af5871c2,192.168.1.13,/downloadReport,FAIL,337,NORMAL
2026-02-11 12:44:21.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.133,/getProfile,SUCCESS,99,BOT
2026-02-11 12:44:21.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.79,/admin,SUCCESS,132,BOT
2026-02-11 12:44:21.271982,fdcedde5-14e2-4137-bea1-d8c493b47d65,192.168.1.12,/login,SUCCESS,450,NORMAL
2026-02-11 12:44:21.271982,bad3fa47-4c05-4ce3-8825-b0809a911961,192.168.1.14,/downloadReport,SUCCESS,430,NORMAL
2026-02-11 12:44:21.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.2,/getData,SUCCESS,42,BOT
2026-02-11 12:44:21.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.111,/admin,SUCCESS,94,BOT
2026-02-11 12:44:21.271982,31fe92a6-2a8f-43e5-814c-23c374c13448,192.168.1.9,/getData,SUCCESS,194,NORMAL
2026-02-11 12:44:21.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.2,/getProfile,FAIL,112,BOT
2026-02-11 12:44:21.271982,fdeb5cca-9cf9-49f8-993e-4266af5871c2,192.168.1.2,/getProfile,SUCCESS,407,NORMAL
2026-02-11 12:44:22.271982,a2512939-9fdc-4e7f-a2ab-8d24fc20cd80,192.168.1.10,/getData,SUCCESS,382,NORMAL
2026-02-11 12:44:22.271982,e1657d4d-4c6a-4727-bb67-0de508ccbc11,192.168.1.17,/downloadReport,SUCCESS,277,NORMAL
2026-02-11 12:44:22.271982,c811ae64-3746-4724-9142-276506f99d2f,192.168.1.11,/getData,SUCCESS,388,NORMAL
2026-02-11 12:44:22.271982,2d6d35e6-1d6c-4ad3-88c6-99c9f33fb6cb,192.168.1.14,/updateProfile,SUCCESS,257,NORMAL
2026-02-11 12:44:22.271982,7f798159-13a1-4c96-b4dc-3a2e316a2aed,192.168.1.12,/getProfile,SUCCESS,212,NORMAL
2026-02-11 12:44:22.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.192,/config,FAIL,79,BOT
2026-02-11 12:44:22.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.133,/admin,SUCCESS,106,BOT
2026-02-11 12:44:22.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.79,/getData,SUCCESS,40,BOT
2026-02-11 12:44:22.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.222,/getData,FAIL,106,BOT
2026-02-11 12:44:22.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.208,/downloadReport,SUCCESS,122,BOT
2026-02-11 12:44:22.271982,bad3fa47-4c05-4ce3-8825-b0809a911961,192.168.1.14,/login,SUCCESS,385,NORMAL
2026-02-11 12:44:23.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.34,/updateProfile,FAIL,115,BOT
2026-02-11 12:44:23.271982,a12dc67c-9be2-40e1-b08f-a22971bd149f,192.168.1.12,/updateProfile,SUCCESS,350,NORMAL
2026-02-11 12:44:23.271982,60dabbef-e5e3-436d-a260-96ecdf2f5ed9,192.168.1.15,/updateProfile,SUCCESS,152,NORMAL
2026-02-11 12:44:23.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.208,/downloadReport,SUCCESS,82,BOT
2026-02-11 12:44:23.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.159,/getProfile,SUCCESS,95,BOT
2026-02-11 12:44:23.271982,2fdaa25f-1b02-470b-a8c0-a8312b46d374,192.168.1.19,/login,SUCCESS,213,NORMAL
2026-02-11 12:44:23.271982,fdeb5cca-9cf9-49f8-993e-4266af5871c2,192.168.1.12,/downloadReport,SUCCESS,228,NORMAL
2026-02-11 12:44:23.271982,c811ae64-3746-4724-9142-276506f99d2f,192.168.1.14,/downloadReport,SUCCESS,408,NORMAL
2026-02-11 12:44:23.271982,7d8b83ce-814a-4c96-b9bd-ee22f0094048,192.168.1.17,/updateProfile,SUCCESS,160,NORMAL
2026-02-11 12:44:23.271982,fd38ce38-3656-41c9-9ec0-b0e808c3ae80,192.168.1.19,/getProfile,SUCCESS,285,NORMAL
2026-02-11 12:44:24.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.133,/updateProfile,FAIL,104,BOT
2026-02-11 12:44:24.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.2,/getProfile,SUCCESS,70,BOT
2026-02-11 12:44:24.271982,b52e2274-a776-4814-894f-24730bb068c5,192.168.1.23,/getProfile,SUCCESS,137,NORMAL
2026-02-11 12:44:24.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.34,/config,SUCCESS,133,BOT
2026-02-11 12:44:24.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.159,/updateProfile,SUCCESS,106,BOT
2026-02-11 12:44:24.271982,2975c29e-e0ac-4ba3-8118-915876444660,192.168.1.16,/updateProfile,SUCCESS,410,NORMAL
2026-02-11 12:44:24.271982,8dfe89c9-3315-43ad-884f-64875c10c992,192.168.1.10,/getProfile,SUCCESS,307,NORMAL
2026-02-11 12:44:24.271982,2fdaa25f-1b02-470b-a8c0-a8312b46d374,192.168.1.15,/downloadReport,SUCCESS,157,NORMAL
2026-02-11 12:44:24.271982,b5fb01af-9cf1-4d62-8ec6-b9f16392325a,192.168.1.17,/downloadReport,SUCCESS,440,NORMAL
2026-02-11 12:44:24.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.145,/getProfile,FAIL,61,BOT
2026-02-11 12:44:25.271982,7d8b83ce-814a-4c96-b9bd-ee22f0094048,192.168.1.5,/login,SUCCESS,331,NORMAL
2026-02-11 12:44:25.271982,1425f732-d3a6-48c8-9981-5f4d1fc2d92b,192.168.1.9,/getProfile,SUCCESS,345,NORMAL
2026-02-11 12:44:25.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.111,/getProfile,FAIL,110,BOT
2026-02-11 12:44:25.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.2,/debug,SUCCESS,102,BOT
2026-02-11 12:44:25.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.222,/getProfile,FAIL,84,BOT
2026-02-11 12:44:26.271982,9d544e9b-98ec-4a02-b3c5-492c4e578959,192.168.1.24,/downloadReport,SUCCESS,367,NORMAL
2026-02-11 12:44:26.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.133,/getData,SUCCESS,80,BOT
2026-02-11 12:44:26.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.143,/getData,SUCCESS,89,BOT
2026-02-11 12:44:26.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.192,/debug,FAIL,83,BOT
2026-02-11 12:44:27.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.79,/config,FAIL,47,BOT
2026-02-11 12:44:27.271982,30cb2157-38aa-4508-ae67-bab4053a3d32,192.168.1.4,/getProfile,SUCCESS,177,NORMAL
2026-02-11 12:44:27.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.208,/getProfile,SUCCESS,56,BOT
2026-02-11 12:44:27.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.159,/downloadReport,SUCCESS,156,BOT
2026-02-11 12:44:27.271982,c811ae64-3746-4724-9142-276506f99d2f,192.168.1.7,/getData,FAIL,425,NORMAL
2026-02-11 12:44:27.271982,fdcedde5-14e2-4137-bea1-d8c493b47d65,192.168.1.3,/updateProfile,SUCCESS,344,NORMAL
2026-02-11 12:44:27.271982,4850f688-8812-4442-a7fd-3f60ba665697,192.168.1.9,/login,SUCCESS,391,NORMAL
2026-02-11 12:44:27.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.222,/internal,SUCCESS,53,BOT
2026-02-11 12:44:27.271982,8a792faa-1b0c-428d-96d7-0a36d817b0c3,192.168.1.3,/getData,SUCCESS,406,NORMAL
2026-02-11 12:44:28.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.208,/getProfile,SUCCESS,158,BOT
2026-02-11 12:44:28.271982,abe2cbd8-0fe1-4949-a5fa-d8601bfb502a,192.168.1.20,/getData,SUCCESS,361,NORMAL
2026-02-11 12:44:28.271982,a12dc67c-9be2-40e1-b08f-a22971bd149f,192.168.1.22,/downloadReport,SUCCESS,271,NORMAL
2026-02-11 12:44:28.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.133,/downloadReport,FAIL,52,BOT
2026-02-11 12:44:28.271982,ce49750e-bbf7-4a8e-a210-838da9fa2031,192.168.1.3,/updateProfile,SUCCESS,160,NORMAL
2026-02-11 12:44:28.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.133,/config,SUCCESS,123,BOT
2026-02-11 12:44:29.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.159,/getData,SUCCESS,47,BOT
2026-02-11 12:44:29.271982,b9d4405b-da58-4fa3-9568-9f61190139d4,192.168.1.16,/getData,SUCCESS,327,NORMAL
2026-02-11 12:44:29.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.34,/internal,SUCCESS,126,BOT
2026-02-11 12:44:30.271982,4144120c-b84a-418f-aa68-b48a637db0d1,192.168.1.15,/login,SUCCESS,229,NORMAL
2026-02-11 12:44:30.271982,734360cd-7fcc-4d24-9f35-c3fb97428f43,192.168.1.19,/getData,SUCCESS,374,NORMAL
2026-02-11 12:44:30.271982,bad3fa47-4c05-4ce3-8825-b0809a911961,192.168.1.4,/updateProfile,SUCCESS,329,NORMAL
2026-02-11 12:44:30.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.34,/updateProfile,FAIL,95,BOT
2026-02-11 12:44:30.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.133,/getProfile,FAIL,100,BOT
2026-02-11 12:44:30.271982,bad3fa47-4c05-4ce3-8825-b0809a911961,192.168.1.18,/downloadReport,FAIL,139,NORMAL
2026-02-11 12:44:30.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.79,/downloadReport,FAIL,53,BOT
2026-02-11 12:44:31.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.133,/debug,FAIL,46,BOT
2026-02-11 12:44:31.271982,3296c975-23d6-4e71-9c79-a489b8de0c64,192.168.1.13,/login,SUCCESS,126,NORMAL
2026-02-11 12:44:31.271982,b5fb01af-9cf1-4d62-8ec6-b9f16392325a,192.168.1.19,/downloadReport,SUCCESS,271,NORMAL
2026-02-11 12:44:31.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.85,/config,FAIL,111,BOT
2026-02-11 12:44:31.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.133,/admin,SUCCESS,45,BOT
2026-02-11 12:44:32.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.34,/getData,SUCCESS,154,BOT
2026-02-11 12:44:32.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.34,/getData,FAIL,86,BOT
2026-02-11 12:44:32.271982,4850f688-8812-4442-a7fd-3f60ba665697,192.168.1.24,/downloadReport,FAIL,348,NORMAL
2026-02-11 12:44:32.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.34,/downloadReport,SUCCESS,92,BOT
2026-02-11 12:44:33.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.85,/admin,SUCCESS,85,BOT
2026-02-11 12:44:33.271982,b74ceccf-ea51-4d39-a848-e4c50f7fa8d6,192.168.1.13,/getProfile,SUCCESS,400,NORMAL
2026-02-11 12:44:33.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.145,/getProfile,SUCCESS,146,BOT
2026-02-11 12:44:34.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.222,/login,SUCCESS,157,BOT
2026-02-11 12:44:34.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.208,/getData,SUCCESS,156,BOT
2026-02-11 12:44:34.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.192,/internal,SUCCESS,70,BOT
2026-02-11 12:44:34.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.143,/internal,FAIL,76,BOT
2026-02-11 12:44:34.271982,4850f688-8812-4442-a7fd-3f60ba665697,192.168.1.10,/downloadReport,SUCCESS,369,NORMAL
2026-02-11 12:44:34.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.133,/getProfile,SUCCESS,90,BOT
2026-02-11 12:44:34.271982,4df813a0-8cce-4b34-9c90-09c5d3fd7e92,192.168.1.18,/updateProfile,SUCCESS,339,NORMAL
2026-02-11 12:44:34.271982,e1657d4d-4c6a-4727-bb67-0de508ccbc11,192.168.1.18,/getProfile,SUCCESS,280,NORMAL
2026-02-11 12:44:34.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.85,/internal,SUCCESS,60,BOT
2026-02-11 12:44:35.271982,fdcedde5-14e2-4137-bea1-d8c493b47d65,192.168.1.23,/getData,SUCCESS,279,NORMAL
2026-02-11 12:44:35.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.159,/debug,SUCCESS,68,BOT
2026-02-11 12:44:35.271982,4df813a0-8cce-4b34-9c90-09c5d3fd7e92,192.168.1.5,/getProfile,SUCCESS,225,NORMAL
2026-02-11 12:44:35.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.34,/updateProfile,FAIL,144,BOT
2026-02-11 12:44:35.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.143,/updateProfile,SUCCESS,45,BOT
2026-02-11 12:44:35.271982,d53097be-b0e9-40db-a2a9-306e104d25d5,192.168.1.17,/downloadReport,SUCCESS,182,NORMAL
2026-02-11 12:44:35.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.34,/admin,FAIL,148,BOT
2026-02-11 12:44:35.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.208,/internal,SUCCESS,48,BOT
2026-02-11 12:44:35.271982,31fe92a6-2a8f-43e5-814c-23c374c13448,192.168.1.17,/login,SUCCESS,165,NORMAL
2026-02-11 12:44:36.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.192,/admin,FAIL,146,BOT
2026-02-11 12:44:36.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.159,/getData,SUCCESS,83,BOT
2026-02-11 12:44:36.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.2,/login,SUCCESS,77,BOT
2026-02-11 12:44:36.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.208,/login,SUCCESS,135,BOT
2026-02-11 12:44:36.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.2,/debug,SUCCESS,133,BOT
2026-02-11 12:44:36.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.85,/downloadReport,SUCCESS,107,BOT
2026-02-11 12:44:36.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.145,/login,SUCCESS,108,BOT
2026-02-11 12:44:37.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.111,/downloadReport,SUCCESS,86,BOT
2026-02-11 12:44:37.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.222,/login,FAIL,91,BOT
2026-02-11 12:44:37.271982,da04452d-c02a-4efc-b480-8095299ec7f0,192.168.1.15,/updateProfile,SUCCESS,373,NORMAL
2026-02-11 12:44:37.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.85,/config,SUCCESS,116,BOT
2026-02-11 12:44:37.271982,ba6ee2f7-2ed9-4d2e-98b6-f139b4844ba9,192.168.1.11,/getProfile,FAIL,129,NORMAL
2026-02-11 12:44:38.271982,ba6ee2f7-2ed9-4d2e-98b6-f139b4844ba9,192.168.1.2,/updateProfile,SUCCESS,411,NORMAL
2026-02-11 12:44:38.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.85,/downloadReport,FAIL,130,BOT
2026-02-11 12:44:39.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.85,/login,SUCCESS,82,BOT
2026-02-11 12:44:39.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.143,/internal,SUCCESS,71,BOT
2026-02-11 12:44:39.271982,da04452d-c02a-4efc-b480-8095299ec7f0,192.168.1.14,/login,SUCCESS,267,NORMAL
2026-02-11 12:44:39.271982,55deeb26-e8f2-4ba5-aefa-f413a47ec863,192.168.1.14,/getProfile,SUCCESS,213,NORMAL
2026-02-11 12:44:39.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.143,/admin,SUCCESS,86,BOT
2026-02-11 12:44:39.271982,b52e2274-a776-4814-894f-24730bb068c5,192.168.1.24,/getProfile,SUCCESS,298,NORMAL
2026-02-11 12:44:40.271982,ba6ee2f7-2ed9-4d2e-98b6-f139b4844ba9,192.168.1.14,/downloadReport,SUCCESS,136,NORMAL
2026-02-11 12:44:40.271982,fd38ce38-3656-41c9-9ec0-b0e808c3ae80,192.168.1.13,/login,SUCCESS,354,NORMAL
2026-02-11 12:44:40.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.111,/getData,SUCCESS,48,BOT
2026-02-11 12:44:40.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.145,/updateProfile,SUCCESS,85,BOT
2026-02-11 12:44:40.271982,ba6ee2f7-2ed9-4d2e-98b6-f139b4844ba9,192.168.1.12,/login,SUCCESS,231,NORMAL
2026-02-11 12:44:40.271982,b5fb01af-9cf1-4d62-8ec6-b9f16392325a,192.168.1.17,/login,SUCCESS,337,NORMAL
2026-02-11 12:44:40.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.111,/updateProfile,FAIL,102,BOT
2026-02-11 12:44:40.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.145,/updateProfile,SUCCESS,40,BOT
2026-02-11 12:44:41.271982,fdeb5cca-9cf9-49f8-993e-4266af5871c2,192.168.1.14,/getProfile,SUCCESS,423,NORMAL
2026-02-11 12:44:41.271982,462687c4-505a-4508-a903-b75c8ff21119,192.168.1.3,/login,SUCCESS,379,NORMAL
2026-02-11 12:44:41.271982,58449f6c-9042-4ff4-b4b4-3bcf127d22ab,192.168.1.5,/getData,SUCCESS,184,NORMAL
2026-02-11 12:44:41.271982,9d544e9b-98ec-4a02-b3c5-492c4e578959,192.168.1.1,/getData,SUCCESS,344,NORMAL
2026-02-11 12:44:41.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.159,/updateProfile,FAIL,74,BOT
2026-02-11 12:44:41.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.2,/updateProfile,SUCCESS,79,BOT
2026-02-11 12:44:41.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.192,/internal,FAIL,152,BOT
2026-02-11 12:44:41.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.34,/getData,SUCCESS,143,BOT
2026-02-11 12:44:41.271982,4850f688-8812-4442-a7fd-3f60ba665697,192.168.1.21,/getProfile,SUCCESS,134,NORMAL
2026-02-11 12:44:41.271982,d2187ed8-059d-4a49-aa29-5b49db01452b,192.168.1.22,/updateProfile,SUCCESS,226,NORMAL
2026-02-11 12:44:42.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.159,/config,SUCCESS,155,BOT
2026-02-11 12:44:42.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.143,/getProfile,SUCCESS,70,BOT
2026-02-11 12:44:42.271982,8dfe89c9-3315-43ad-884f-64875c10c992,192.168.1.22,/getData,SUCCESS,142,NORMAL
2026-02-11 12:44:42.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.159,/updateProfile,SUCCESS,128,BOT
2026-02-11 12:44:42.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.79,/internal,SUCCESS,62,BOT
2026-02-11 12:44:42.271982,82804114-8974-4e41-b075-40bf9586ea8a,10.0.0.208,/updateProfile,SUCCESS,92,BOT
2026-02-11 12:44:44.271982,fd38ce38-3656-41c9-9ec0-b0e808c3ae80,192.168.1.7,/getProfile,SUCCESS,167,NORMAL
2026-02-11 12:44:44.271982,b52e2274-a776-4814-894f-24730bb068c5,192.168.1.5,/updateProfile,SUCCESS,355,NORMAL
2026-02-11 12:44:44.271982,0a9ad167-2422-4e25-9d16-4171bb845760,192.168.1.4,/getData,SUCCESS,163,NORMAL
2026-02-11 12:44:44.271982,4df813a0-8cce-4b34-9c90-09c5d3fd7e92,192.168.1.12,/downloadReport,SUCCESS,421,NORMAL
2026-02-11 12:44:45.271982,aabee5d2-4435-47f2-95e7-509996741bf6,192.168.1.22,/login,SUCCESS,285,NORMAL
2026-02-11 12:44:45.271982,57a41858-732c-4c26-ae98-a84d45e64316,192.168.1.13,/downloadReport,SUCCESS,282,NORMAL
2026-02-11 12:44:45.271982,d53097be-b0e9-40db-a2a9-306e104d25d5,192.168.1.14,/login,SUCCESS,448,NORMAL
2026-02-11 12:44:45.271982,0a9ad167-2422-4e25-9d16-4171bb845760,192.168.1.20,/downloadReport,SUCCESS,281,NORMAL
2026-02-11 12:44:46.271982,1425f732-d3a6-48c8-9981-5f4d1fc2d92b,192.168.1.8,/getData,SUCCESS,267,NORMAL
2026-02-11 12:44:46.271982,2975c29e-e0ac-4ba3-8118-915876444660,192.168.1.4,/getProfile,SUCCESS,233,NORMAL
2026-02-11 12:44:47.271982,ce49750e-bbf7-4a8e-a210-838da9fa2031,192.168.1.21,/downloadReport,SUCCESS,340,NORMAL
2026-02-11 12:44:47.271982,60dabbef-e5e3-436d-a260-96ecdf2f5ed9,192.168.1.17,/getData,SUCCESS,282,NORMAL
2026-02-11 12:44:47.271982,9d544e9b-98ec-4a02-b3c5-492c4e578959,192.168.1.3,/getProfile,SUCCESS,222,NORMAL
2026-02-11 12:44:48.271982,4850f688-8812-4442-a7fd-3f60ba665697,192.168.1.9,/getData,SUCCESS,364,NORMAL
2026-02-11 12:44:48.271982,30cb2157-38aa-4508-ae67-bab4053a3d32,192.168.1.19,/login,SUCCESS,239,NORMAL
2026-02-11 12:44:48.271982,39b23431-0983-4227-ab7e-deb0fc8b3c7b,192.168.1.16,/getData,SUCCESS,403,NORMAL
2026-02-11 12:44:48.271982,849c5303-537f-4b3a-ad49-8d5740c0bd60,192.168.1.6,/login,SUCCESS,343,NORMAL
2026-02-11 12:44:48.271982,4df813a0-8cce-4b34-9c90-09c5d3fd7e92,192.168.1.2,/downloadReport,SUCCESS,228,NORMAL
2026-02-11 12:44:49.271982,2fdaa25f-1b02-470b-a8c0-a8312b46d374,192.168.1.3,/login,SUCCESS,199,NORMAL
2026-02-11 12:44:49.271982,fdcedde5-14e2-4137-bea1-d8c493b47d65,192.168.1.11,/login,SUCCESS,220,NORMAL
2026-02-11 12:44:49.271982,58449f6c-9042-4ff4-b4b4-3bcf127d22ab,192.168.1.23,/getProfile,SUCCESS,420,NORMAL
2026-02-11 12:44:50.271982,60dabbef-e5e3-436d-a260-96ecdf2f5ed9,192.168.1.22,/updateProfile,SUCCESS,287,NORMAL
2026-02-11 12:44:50.271982,9d544e9b-98ec-4a02-b3c5-492c4e578959,192.168.1.7,/getProfile,SUCCESS,342,NORMAL
2026-02-11 12:44:50.271982,d2187ed8-059d-4a49-aa29-5b49db01452b,192.168.1.5,/updateProfile,SUCCESS,370,NORMAL
2026-02-11 12:44:50.271982,849c5303-537f-4b3a-ad49-8d5740c0bd60,192.168.1.1,/getData,SUCCESS,388,NORMAL
2026-02-11 12:44:51.271982,4144120c-b84a-418f-aa68-b48a637db0d1,192.168.1.10,/updateProfile,SUCCESS,270,NORMAL
2026-02-11 12:44:51.271982,c29dd261-564d-4c25-b411-0a4ed1c66033,192.168.1.15,/downloadReport,SUCCESS,260,NORMAL
2026-02-11 12:44:52.271982,8a792faa-1b0c-428d-96d7-0a36d817b0c3,192.168.1.6,/getProfile,SUCCESS,270,NORMAL
2026-02-11 12:44:53.271982,8a792faa-1b0c-428d-96d7-0a36d817b0c3,192.168.1.11,/getProfile,SUCCESS,391,NORMAL
